timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1.76E+12,1.602592945,6.499504566,6.979863644,-0.003595265,-0.135554805,0.069375291,Breaststroke
1.76E+12,1.655235052,6.705287457,7.118647575,-0.003595265,-0.135554805,0.069375291,Breaststroke
1.76E+12,1.526022673,6.580860615,7.094718933,0.029028434,0.063116871,0.054461602,Breaststroke
1.76E+12,1.257428288,6.710072994,6.884150982,0.078563191,0.143810585,0.031425279,Breaststroke
1.76E+12,1.204786181,6.796214581,7.056434155,0.025300011,0.056325816,-0.013582111,Breaststroke
1.76E+12,1.123430252,6.91106987,6.865008354,0.025300011,0.056325816,-0.013582111,Breaststroke
1.76E+12,0.577866673,6.824928284,7.085147858,0.025300011,0.056325816,-0.013582111,Breaststroke
1.76E+12,1.755733609,6.877570629,7.137789726,0.037151068,-0.041944757,0.030093698,Breaststroke
1.76E+12,1.415354609,7.016354084,6.879364967,0.011584742,0.149403229,0.051532127,Breaststroke
1.76E+12,1.180858016,6.906284332,6.965506554,0.014913691,-0.05286371,-0.002263685,Breaststroke
1.76E+12,1.051645517,6.767500877,6.975078106,-0.058056869,-0.00652474,0.00719053,Breaststroke
1.76E+12,1.310070395,6.772286415,6.898507595,-0.058056869,-0.00652474,0.00719053,Breaststroke
1.76E+12,1.861017823,6.542575359,7.013363361,-0.058323186,-0.206927463,-0.042610545,Breaststroke
1.76E+12,2.05722928,6.528218269,7.123433113,-0.034754228,-0.347675413,-0.114782155,Breaststroke
1.76E+12,2.258226395,6.408577442,6.678368092,0.016511586,-0.033422645,0.186820611,Breaststroke
1.76E+12,2.196012974,6.230910301,6.831508636,0.016511586,-0.033422645,0.186820611,Breaststroke
1.76E+12,2.933600664,6.61914587,6.836294174,0.371643841,0.132625327,0.521979213,Breaststroke
1.76E+12,2.804388046,7.088139057,6.208776474,0.198405355,0.287488014,0.529169738,Breaststroke
1.76E+12,3.833899975,6.394220352,6.510870457,0.198405355,0.287488014,0.529169738,Breaststroke
1.76E+12,3.695116282,6.15433979,6.026922226,0.263120115,0.291615933,0.51305759,Breaststroke
1.76E+12,4.202394962,6.16869688,5.667998791,0.266449064,0.102265313,0.50027442,Breaststroke
1.76E+12,3.958326817,5.848058701,5.251049519,0.302801192,0.062451079,0.206794307,Breaststroke
1.76E+12,5.251049519,7.112067223,5.34676218,0.121839531,-0.32637015,0.224770635,Breaststroke
1.76E+12,3.800400496,5.479563713,2.823530674,0.210655883,0.161920071,-0.023302643,Breaststroke
1.76E+12,6.817151546,8.47238636,5.859424591,-0.141946375,-0.366583854,0.231162205,Breaststroke
1.76E+12,4.84905529,5.690132141,5.011766911,-0.089082673,0.214384302,0.01238369,Breaststroke
1.76E+12,4.226323128,5.446064472,4.504488468,0.090281092,0.04567318,0.101200044,Breaststroke
1.76E+12,7.037291527,2.917448997,9.110671997,-0.50520128,0.415053338,0.78336823,Breaststroke
1.76E+12,4.456034184,2.592025042,6.515655994,-0.225702733,0.542885005,0.073103718,Breaststroke
1.76E+12,1.712662816,1.85443759,7.894520283,-0.602806091,1.056608319,-0.272041708,Breaststroke
1.76E+12,-1.591227055,3.151945591,9.848259926,-1.402153254,0.935035169,-1.320261121,Breaststroke
1.76E+12,-5.834300041,-0.654437006,9.46002388,-0.362455964,2.524541616,-3.435342073,Breaststroke
1.76E+12,-7.581658363,-1.703091502,8.77089119,2.460625887,1.848765016,-3.098052979,Breaststroke
1.76E+12,-9.372686386,1.835294962,5.567500114,2.460625887,1.848765016,-3.098052979,Breaststroke
1.76E+12,-11.84806156,0.083150588,4.504488468,2.575008631,1.947701454,-2.043708324,Breaststroke
1.76E+12,-10.25384331,-0.721436024,2.991028309,0.980442047,0.451938093,-0.920121491,Breaststroke
1.76E+12,-5.235496044,-3.805186272,1.798804402,-0.00133158,-0.643818736,-0.460193902,Breaststroke
1.76E+12,-2.027318954,7.663014412,6.649653912,-1.256744742,-2.626274347,7.39798975,Breaststroke
1.76E+12,-5.819942951,-4.896911621,9.795618057,-2.147837877,1.921203017,5.673593998,Breaststroke
1.76E+12,1.540379524,1.39022994,7.348358154,-2.147837877,1.921203017,5.673593998,Breaststroke
1.76E+12,-6.528218269,-0.132801652,8.219944,-0.454468101,0.419847041,-1.864877105,Breaststroke
1.76E+12,-7.893323898,-0.97088778,6.778866768,1.011600971,3.00071454,-3.595930576,Breaststroke
1.76E+12,-8.103892326,1.672582984,2.947957516,2.600841284,2.758233786,-2.638791084,Breaststroke
1.76E+12,-4.670191765,-3.781257868,3.029313564,1.967009306,1.053812027,-0.804140866,Breaststroke
1.76E+12,-10.44048309,6.163911343,1.430309772,-0.042477388,0.443149686,0.117711633,Breaststroke
