timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1764075723797,4.312464714,6.049055576,6.381059647,-0.028362645,0.027164223,0.025965801,Backstroke
1764075723897,4.312464714,6.049055576,6.381059647,-0.028362645,0.027164223,0.025965801,Backstroke
1764075723997,5.193621635,5.871986866,6.290132523,0.021172116,-0.009986847,0.083623193,Backstroke
1764075724097,5.193621635,5.871986866,6.290132523,0.021172116,-0.009986847,0.083623193,Backstroke
1764075724197,4.992624283,5.986842155,5.921638012,0.005060002,-0.009853689,0.029427908,Backstroke
1764075724297,4.992624283,5.986842155,5.921638012,0.005060002,-0.009853689,0.029427908,Backstroke
1764075724397,3.431307554,5.728417397,6.630511761,-0.013582111,0.115048476,0.04567318,Backstroke
1764075724497,3.431307554,5.728417397,6.630511761,-0.013582111,0.115048476,0.04567318,Backstroke
1764075724597,4.62891531,5.350351334,6.716653347,0.02862896,0.139682695,0.335558057,Backstroke
1764075724697,4.810770035,5.45085001,6.620940208,0.02862896,0.139682695,0.335558057,Backstroke
1764075724797,5.528616905,5.402993679,6.122634888,0.037017912,-0.015712639,0.304798573,Backstroke
1764075724897,5.528616905,5.402993679,6.122634888,0.037017912,-0.015712639,0.304798573,Backstroke
1764075724997,5.600401402,5.460421085,6.678368092,0.164450079,0.291882247,0.061119501,Backstroke
1764075725097,5.600401402,5.460421085,6.678368092,0.164450079,0.291882247,0.061119501,Backstroke
1764075725197,5.045266628,5.7571311,6.616154671,0.139416382,0.260456949,0.106925838,Backstroke
1764075725297,5.045266628,5.7571311,6.616154671,0.139416382,0.260456949,0.106925838,Backstroke
1764075725397,4.97826767,4.938187599,6.42413044,0.114116371,0.207992733,0.313853294,Backstroke
1764075725497,4.97826767,4.938187599,6.42413044,0.114116371,0.207992733,0.313853294,Backstroke
1764075725597,5.437689304,5.244469166,6.601797581,0.121173739,0.096406363,0.186154827,Backstroke
1764075725697,5.437689304,5.244469166,6.601797581,0.121173739,0.096406363,0.186154827,Backstroke
1764075725797,4.911268711,5.072185993,6.654439926,0.096672677,0.17616798,0.106260046,Backstroke
1764075725897,4.911268711,5.072185993,6.654439926,0.096672677,0.17616798,0.106260046,Backstroke
1764075726013,6.108277798,5.383851051,6.156134605,0.064182132,-0.062451079,0.10466215,Backstroke
1764075726097,4.896911621,5.283352375,6.711867332,0.064182132,-0.062451079,0.10466215,Backstroke
1764075726197,5.097908497,5.258825779,6.481558323,0.038482647,0.071372665,0.040613178,Backstroke
1764075726297,5.002195835,5.498706341,6.53958416,0.038482647,0.071372665,0.040613178,Backstroke
1764075726397,5.002195835,5.498706341,6.53958416,0.001065264,-0.025699485,-0.002130527,Backstroke
1764075726498,3.34038043,6.211767673,6.778866768,0.001065264,-0.025699485,-0.002130527,Backstroke
1764075726598,3.34038043,6.211767673,6.778866768,-0.238752216,-0.279498547,-0.363920689,Backstroke
1764075726718,4.446462631,6.456433773,6.366703033,-0.238752216,-0.279498547,-0.363920689,Backstroke
1764075726797,4.446462631,6.456433773,6.366703033,-0.689491868,0.190016404,-0.283226967,Backstroke
1764075726900,3.838685751,4.804189682,7.530212879,-0.689491868,0.190016404,-0.283226967,Backstroke
1764075726997,3.838685751,4.804189682,7.530212879,-0.856605113,0.063915819,-0.169243768,Backstroke
1764075727097,5.255835056,3.554538012,7.803592682,-0.856605113,0.063915819,-0.169243768,Backstroke
1764075727201,5.255835056,3.554538012,7.803592682,-1.192163229,-0.341949642,0.507997572,Backstroke
1764075727299,3.589832067,0.528215587,8.196015358,-1.192163229,-0.341949642,0.507997572,Backstroke
1764075727397,5.188836098,-0.750149906,7.223931789,-1.308410048,0.311989099,0.699079275,Backstroke
1764075727497,3.671188116,-3.077768087,8.809176445,-1.308410048,0.311989099,0.699079275,Backstroke
1764075727601,5.241477966,-4.715056896,9.675976753,-2.038248777,-0.258459598,1.183108449,Backstroke
1764075727699,5.294120312,-7.746165276,8.823533058,-2.038248777,-0.258459598,1.183108449,Backstroke
1764075727799,5.935994625,-6.11784935,5.413761139,-2.252766371,-0.491486013,1.54569757,Backstroke
1764075727897,2.047657967,-8.651249886,5.236692429,-2.252766371,-0.491486013,1.54569757,Backstroke
1764075728000,0.927218795,-10.93519974,2.038086653,-1.952361941,0.023702117,1.214267373,Backstroke
1764075728097,-2.491526604,-9.690333366,-4.631906509,-1.952361941,0.023702117,1.214267373,Backstroke
1764075728198,-4.512265205,-5.57707119,-4.081557274,-1.952361941,0.023702117,1.214267373,Backstroke
1764075728297,-2.075175524,-4.916054249,-7.85922575,-1.868871927,1.423059106,0.813595116,Backstroke
1764075728397,-0.360718012,-6.24766016,-7.404589653,-1.582582355,0.991893589,-0.568051815,Backstroke
1764075728497,2.033301115,-5.088337421,-9.219545364,-1.582582355,0.991893589,-0.568051815,Backstroke
1764075728598,4.144967079,-4.65762949,-9.525827408,-1.582582355,0.991893589,-0.568051815,Backstroke
1764075728697,4.715056896,-2.694318295,-7.634300709,-0.856471956,1.19376111,-1.39775908,Backstroke
1764075728797,6.529414654,-2.11046958,-6.001797199,-0.856471956,1.19376111,-1.39775908,Backstroke
1764075728897,8.631509781,-1.262812138,-6.92542696,-0.663392961,2.34344697,-1.295360565,Backstroke
1764075728997,9.507881165,-0.329013109,-5.6566329,-0.663392961,2.34344697,-1.295360565,Backstroke
1764075729097,10.42732334,3.894318819,-4.067200184,0.159656391,1.205212593,-1.525856972,Backstroke
1764075729197,7.731808186,4.253840446,-2.218744755,0.159656391,1.205212593,-1.525856972,Backstroke
1764075729297,8.665008545,6.518647194,-1.883749604,2.32866621,2.358360529,-2.036650896,Backstroke
1764075729397,10.0779705,6.235695839,-3.449253798,2.32866621,2.358360529,-2.036650896,Backstroke
1764075729497,11.35633659,7.485945702,-1.792224169,4.212851524,1.587908626,-0.231295362,Backstroke
1764075729598,9.565308571,6.882356167,-2.611167669,4.212851524,1.587908626,-0.231295362,Backstroke
1764075729698,-2.367099762,9.223732948,3.695116282,2.67767334,3.672762632,-1.221324801,Backstroke
1764075729799,7.611568928,6.71964407,3.45583415,2.67767334,3.672762632,-1.221324801,Backstroke
1764075729897,8.119445801,4.16710043,6.515655994,0.124635845,1.916941881,1.361939549,Backstroke
1764075729998,8.033304214,3.396611691,3.268595695,0.124635845,1.916941881,1.361939549,Backstroke
1764075730098,1.362712502,-1.248455167,6.462415695,-1.768870234,1.895769835,1.402952194,Backstroke
1764075730200,4.484747887,-3.704687595,6.960721016,-1.768870234,1.895769835,1.402952194,Backstroke
1764075730297,3.522234917,-7.118647575,3.354737282,-3.043458223,0.038349491,2.204962492,Backstroke
1764075730397,-6.753143787,-8.243872643,2.971885681,-3.043458223,0.038349491,2.204962492,Backstroke
1764075730497,3.991826296,-7.70788002,-3.588037491,-3.659979582,0.866325676,1.22798264,Backstroke
1764075730600,-3.133401155,-5.696712494,-4.411766529,-3.659979582,0.866325676,1.22798264,Backstroke
1764075730698,2.014158487,-4.839483738,-11.22114182,-3.461574316,0.306662768,0.340351731,Backstroke
1764075730799,1.669592023,-7.382455826,-9.017950058,-3.461574316,0.306662768,0.340351731,Backstroke
1764075730899,6.180062771,-3.532404423,-9.812965393,-1.411740661,1.771267176,-1.53624332,Backstroke
1764075730997,5.749354839,-1.813161373,-7.083951473,-1.411740661,1.771267176,-1.53624332,Backstroke
1764075731099,8.823533058,-2.364108801,-4.540979385,-0.626241863,2.788460732,-1.470196962,Backstroke
1764075731199,8.545368195,0.676570594,-5.326423168,-0.626241863,2.788460732,-1.470196962,Backstroke
1764075731299,7.022934437,2.25703001,0.917647481,0.056325816,2.510560036,-1.781786561,Backstroke
1764075731398,11.07876873,7.954938889,-3.698107481,0.056325816,2.510560036,-1.781786561,Backstroke
1764075731497,7.908876896,7.629515171,-1.893320918,2.584462643,1.735980272,-1.685113907,Backstroke
1764075731597,8.263014793,7.706085205,0.319441825,2.584462643,1.735980272,-1.685113907,Backstroke
1764075731697,8.090731621,6.451648235,-1.92203474,4.326834679,1.361273766,0.025965801,Backstroke
1764075731798,10.87777138,5.862415314,-6.585646152,4.326834679,1.361273766,0.025965801,Backstroke
1764075731897,0.113060869,8.270791054,2.219941139,2.819087029,3.450522184,-1.139565825,Backstroke
1764075731998,7.995018482,7.212565422,2.325225353,2.819087029,3.450522184,-1.139565825,Backstroke
1764075732098,4.537389755,6.657430649,4.044468403,-0.094142675,2.435725212,0.754339814,Backstroke
1764075732198,6.031707764,5.005186558,7.372286797,-0.094142675,2.435725212,0.754339814,Backstroke
1764075732298,5.595615864,1.557727575,6.266204357,-1.274987459,1.340634346,2.022003651,Backstroke
1764075732398,0.750149906,-0.654437006,6.280561447,-1.274987459,1.340634346,2.022003651,Backstroke
1764075732497,5.179264545,-6.778866768,6.314060688,-3.302583694,1.164999008,2.118010521,Backstroke
1764075760843,5.179264545,-6.778866768,6.314060688,-3.302583694,1.164999008,2.118010521,Backstroke
1764075761001,3.32063961,6.131608009,7.110272408,-0.062184766,-0.113583736,-0.139150068,Backstroke
1764075761097,2.516651154,5.917450428,7.510472298,-0.062184766,-0.113583736,-0.139150068,Backstroke
1764075761197,2.173879385,5.968297958,7.423732281,0.014913691,0.280830115,-0.026764749,Backstroke
1764075761297,2.029711723,5.851049423,7.272386074,0.014913691,0.280830115,-0.026764749,Backstroke
1764075761397,2.730210543,5.767899036,7.677969456,0.020240009,0.055660024,0.047137916,Backstroke
1764075761497,1.63489604,6.308078766,5.839085579,0.020240009,0.055660024,0.047137916,Backstroke
1764075761597,4.450051785,2.944966555,7.660023689,0.044075284,-0.211055353,0.06644582,Backstroke
1764075761697,3.359523058,6.570092678,7.082156658,0.044075284,-0.211055353,0.06644582,Backstroke
1764075761797,3.282952785,5.959324837,7.490133286,-0.03968107,0.08735162,0.10426268,Backstroke
1764075761897,3.405584812,5.8983078,7.326224804,-0.03968107,0.08735162,0.10426268,Backstroke
1764075761997,2.834896564,5.695516109,7.727620602,-0.002530001,-0.018375797,0.031558435,Backstroke
1764075762097,2.185245275,5.669793129,6.669992924,-0.002530001,-0.018375797,0.031558435,Backstroke
1764075762197,5.921638012,4.908277512,6.934998035,0.021172116,-0.148870587,0.014913691,Backstroke
1764075762297,3.248256683,9.613164902,5.69252491,0.021172116,-0.148870587,0.014913691,Backstroke
1764075762397,4.314857483,5.700301647,6.568896294,-0.029028434,0.056325816,0.045806337,Backstroke
1764075762497,3.312264681,5.605186939,7.521838188,-0.029028434,0.056325816,0.045806337,Backstroke
1764075762597,3.198007345,5.743970871,7.397411346,0.008788425,0.025832644,0.063383184,Backstroke
1764075762697,2.78883481,5.800201893,7.42612505,0.008788425,0.025832644,0.063383184,Backstroke
1764075762797,3.275176048,5.633302689,7.412964344,0.003595265,-0.013582111,-0.011451584,Backstroke
1764075762897,3.390629768,5.557928562,7.229913712,0.003595265,-0.013582111,-0.011451584,Backstroke
1764075762997,3.256631613,5.623731613,7.351947784,-0.002530001,-0.032091066,0.020106852,Backstroke
1764075763097,2.37248373,5.302495003,7.55593586,-0.002530001,-0.032091066,0.020106852,Backstroke
1764075763197,4.05224514,5.927619934,6.933801651,0.007456846,-0.116646372,0.00785632,Backstroke
1764075763297,2.478964329,5.667998791,7.780860901,0.007456846,-0.116646372,0.00785632,Backstroke
1764075763397,4.361517429,5.583053589,6.997809887,-0.01624527,0.014913691,-0.002130527,Backstroke
1764075763497,3.684946775,5.489135265,7.163512707,-0.01624527,0.014913691,-0.002130527,Backstroke
1764075763597,3.547957659,5.44785881,8.059624672,0.005592634,0.026897907,-0.001464737,Backstroke
1764075763697,4.863411903,5.720042706,7.130013466,0.005592634,0.026897907,-0.001464737,Backstroke
1764075763797,3.780061483,5.60279417,7.324429989,0.008788425,-0.133690581,-0.012916322,Backstroke
1764075763897,3.39960289,5.571687698,6.881159782,0.008788425,-0.133690581,-0.012916322,Backstroke
1764075763997,3.392424345,5.859424591,7.326822758,0.002530001,0.003595265,-0.050200548,Backstroke
1764075764097,3.903890133,5.47298336,6.963712215,0.002530001,0.003595265,-0.050200548,Backstroke
1764075764197,3.438486099,5.546562672,6.99063158,-0.024101591,-0.011984216,0.043409493,Backstroke
1764075764297,3.568296671,5.836094379,7.472784996,-0.024101591,-0.011984216,0.043409493,Backstroke
1764075764397,5.060221672,5.691328526,6.599404812,0.004261055,-0.160055861,0.029561065,Backstroke
1764075764497,3.161516905,5.851647854,7.349554539,0.004261055,-0.160055861,0.029561065,Backstroke
1764075764597,3.714258909,5.368297577,7.058228493,-0.046738442,0.015712639,-0.005326318,Backstroke
1764075764697,3.70050025,5.649454117,7.138388157,-0.046738442,0.015712639,-0.005326318,Backstroke
1764075764797,3.59641242,5.708078384,7.192226887,-0.002663159,-0.029161593,-0.02862896,Backstroke
1764075764897,4.57806778,5.372485161,7.13061142,-0.002663159,-0.029161593,-0.02862896,Backstroke
1764075764997,3.478565931,5.631507874,7.300501823,0.001464737,0.043276336,0.043942124,Backstroke
1764075765097,3.750151396,6.212964058,7.145566463,0.001464737,0.043276336,0.043942124,Backstroke
1764075765197,6.309873104,5.54058075,6.7704916,0.042211071,-0.351670146,0.064315289,Backstroke
1764075765297,3.506681681,5.723631859,6.9619174,0.042211071,-0.351670146,0.064315289,Backstroke
1764075765397,3.506681681,5.723631859,6.9619174,0.042211071,-0.351670146,0.064315289,Backstroke
1764075765497,4.183252335,5.78584528,6.975078106,0.008122635,0.107724786,0.000133158,Backstroke
1764075765597,3.924827337,5.431707382,7.046862602,0.008122635,0.107724786,0.000133158,Backstroke
1764075765697,4.202394962,6.005984783,6.95114994,0.023968432,-0.205329567,-0.019707378,Backstroke
1764075765797,6.208776474,5.355136871,6.366703033,0.023968432,-0.205329567,-0.019707378,Backstroke
1764075765897,4.049253941,5.589633465,7.472784996,-0.061652131,0.066978455,0.05286371,Backstroke
1764075765997,3.613760471,5.613562107,7.329215527,-0.061652131,0.066978455,0.05286371,Backstroke
1764075766097,4.427320004,5.651846886,6.960721016,-0.061652131,0.066978455,0.05286371,Backstroke
1764075766197,4.030111313,5.379065514,7.06600523,-0.003195791,0.038349491,-0.013848428,Backstroke
1764075766297,2.018944025,5.670989513,5.289334297,-0.003195791,0.038349491,-0.013848428,Backstroke
1764075766397,6.625127792,5.560919762,6.979863644,0.051532127,-0.329299629,0.050200548,Backstroke
1764075766497,2.871387243,4.785047054,7.535596848,0.051532127,-0.329299629,0.050200548,Backstroke
1764075766597,4.676771641,5.895915031,6.884150982,-0.043010019,0.402137011,-0.064182132,Backstroke
1764075766697,3.685544968,5.474778175,7.056434155,-0.043010019,0.402137011,-0.064182132,Backstroke
1764075766797,4.159324169,5.493920803,6.984649181,0.022636853,0.01105211,-0.015046849,Backstroke
1764075766897,4.121038914,5.78584528,6.716653347,0.022636853,0.01105211,-0.015046849,Backstroke
1764075766997,4.374678135,5.690132141,6.88893652,-0.02543317,-0.085221089,0.001198422,Backstroke
1764075767097,4.216751575,5.599205017,6.93679285,-0.02543317,-0.085221089,0.001198422,Backstroke
1764075767197,3.656831264,5.742774487,7.515855789,0.015845796,0.058190025,0.037683703,Backstroke
1764075767297,4.221537113,5.733202934,6.865008354,0.015845796,0.058190025,0.037683703,Backstroke
1764075767397,4.508676052,5.383851051,6.975078106,-0.035686333,-0.065380558,0.007456846,Backstroke
