timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1763970038466,-0.590429008,7.011568546,6.616154671,0.044741072,-0.001864211,-0.044075284,Freestyle
1763970038625,-0.624526739,7.179066181,6.86022234,0.044741072,-0.001864211,-0.044075284,Freestyle
1763970038826,-0.408574462,6.614359856,6.55394125,0.002796317,-0.11930953,-0.021971062,Freestyle
1763970039023,-0.231505588,7.303493023,6.716653347,0.118643738,-0.124236375,0.072171614,Freestyle
1763970039223,0.673579574,7.140780926,6.664011002,0.041545283,0.023169484,0.02929475,Freestyle
1763970039423,0.577866673,7.730013371,5.534000397,-0.011851058,-0.307062238,0.109988473,Freestyle
1763970039625,-0.681954443,7.509873867,6.428916454,-0.065913185,-0.02157159,-0.00133158,Freestyle
1763970039826,-1.19880414,8.074580193,5.907280922,-0.065247402,0.231162205,0.006657898,Freestyle
1763970039945,-0.408574462,7.868797302,6.831508636,0.051665287,-0.158724278,0.148737431,Freestyle
1763970040082,0.036490545,7.011568546,6.644868374,-0.007057372,0.416917562,-0.049934234,Freestyle
1763970040225,0.089132644,7.169494629,6.75972414,-0.007057372,0.416917562,-0.049934234,Freestyle
1763970040350,0.108275227,7.073781967,6.73100996,0.00066579,0.06058687,0.041145809,Freestyle
1763970040486,0.299701035,7.021139622,6.812366009,-0.014247901,-0.09507478,0.061518975,Freestyle
1763970040652,0.539581478,7.025925636,6.975078106,-0.014247901,-0.09507478,0.061518975,Freestyle
1763970040855,1.453639746,6.566503525,7.861020565,-0.129429534,0.040346861,0.180029556,Freestyle
1763970041051,2.047657967,4.574478626,7.453642368,-0.523310781,-0.083889514,0.641288698,Freestyle
1763970041255,1.827518344,4.670191765,7.25743103,-0.113317423,0.497744441,0.850879312,Freestyle
1763970041457,1.569093466,4.737190723,7.357929707,0.344346464,0.569383442,0.79242301,Freestyle
1763970041662,1.094716311,7.69651413,5.931209087,0.309991717,0.73143667,0.415319651,Freestyle
1763970041857,-0.677168787,5.45085001,10.65284634,-0.701875567,0.702008724,-0.339020163,Freestyle
1763970042057,-1.275374413,2.946162939,10.63789082,-0.47018075,0.494814962,-0.175235868,Freestyle
1763970042257,-3.01376009,7.418946743,8.219944,-0.296942234,0.841558278,0.154729545,Freestyle
1763970042457,-3.985844374,3.406183004,8.684749603,-0.479368627,-0.197206929,-0.044874232,Freestyle
1763970042658,-3.678964853,1.299302697,8.675178528,-0.568051815,0.007989477,-0.720251381,Freestyle
1763970042857,-6.22193718,3.113660574,7.496713161,0.343148053,0.707068741,-1.263269544,Freestyle
1763970043055,-11.85763264,5.637490273,2.124228239,2.186719894,1.452220678,-1.775927663,Freestyle
1763970043255,-6.427719593,6.815357208,3.771686792,4.852941513,-0.308793306,-2.522144794,Freestyle
1763970043456,-6.355935097,-0.252442777,4.82034111,1.694435,-0.063250028,-2.362621546,Freestyle
1763970043658,-3.085544825,-6.989434719,2.440679073,-3.603387356,-2.710962772,-1.276319027,Freestyle
1763970043856,-5.072783947,0.083150588,4.255036831,-3.528552771,-3.514437914,3.83148694,Freestyle
1763970044055,-4.785645485,4.732405186,10.26939678,-0.53942287,-2.58499527,4.529633999,Freestyle
1763970044253,-1.016949654,4.210171223,8.540582657,-0.049135286,-1.830256104,0.793221951,Freestyle
1763970044455,-0.226719946,2.879163742,10.27418232,0.050200548,-1.182575822,-0.393881232,Freestyle
1763970044652,-7.619943619,9.856036186,1.971087694,1.736379743,1.96434617,-2.374872208,Freestyle
1763970044853,-8.056035995,14.21815205,1.089930773,6.160153389,-0.552339196,-1.992442489,Freestyle
1763970045059,-5.790630817,3.851248026,1.760519266,1.990178823,-2.918422937,-2.47700429,Freestyle
1763970045254,-4.843072891,-2.49332118,3.302095175,-2.080060482,-2.169942141,-1.892973542,Freestyle
1763970045457,-5.460421085,-4.585844517,3.580260992,-4.417515278,-2.985135078,1.125317931,Freestyle
1763970045658,-6.193223,-2.818745136,4.490131855,-2.983270884,-2.320011139,5.164664268,Freestyle
1763970045836,-5.30728054,5.460421085,7.329215527,0.459394932,-2.540520668,2.078595638,Freestyle
1763970045957,-2.874976397,4.076173306,8.766105652,0.12157321,-2.104827881,0.485360742,Freestyle
1763970046157,-0.710668325,2.57766819,9.891330719,0.12157321,-2.104827881,0.485360742,Freestyle
1763970046361,-8.970691681,9.161520004,2.94317174,0.681236088,0.811597764,-1.531050205,Freestyle
1763970046554,-9.966704369,14.9844532,-0.854237676,4.804605484,0.105993733,-1.935317755,Freestyle
1763970046757,-6.102295876,4.445266247,1.918445587,4.390350819,-1.994972467,-2.593650579,Freestyle
1763970046955,-3.990629911,-1.765304923,3.364308596,-0.506399691,-2.155694246,-2.15476203,Freestyle
1763970047155,-5.503491879,-3.987040758,2.402393818,-4.213117599,-3.274620533,-0.319046468,Freestyle
1763970047358,-2.032104731,-4.092923164,-0.437288344,-3.941608667,-2.429733276,4.02682972,Freestyle
1763970047556,-4.234697819,4.641477585,8.3204422,-0.089881621,-2.937065125,3.58794117,Freestyle
1763970047759,0.611366212,4.904688358,9.450452805,0.31398645,-2.015745163,0.961533606,Freestyle
