timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1763971365523,0.836291492,7.753942013,6.251847267,-0.002796317,-0.102931097,-0.015845796,Freestyle
1763971365667,1.38185513,7.672585964,6.194419384,-0.002796317,-0.102931097,-0.015845796,Freestyle
1763971365870,1.602592945,7.505088329,6.050850391,-0.015579481,-0.023568958,-0.007323687,Freestyle
1763971366066,1.894517303,7.495516777,6.089135647,0.002796317,-0.043942124,0.002663159,Freestyle
1763971366268,1.971087694,7.346563816,5.955137253,0.027830012,-0.013981585,0.00585895,Freestyle
1763971366371,0.95114702,7.68215704,6.180062771,-0.016511586,0.019707378,0.042610545,Freestyle
1763971366535,2.071586132,7.418946743,6.122634888,-0.038748965,-0.272041708,-0.009986847,Freestyle
1763971366668,1.813161373,7.782655716,5.825924873,-0.038748965,-0.272041708,-0.009986847,Freestyle
1763971366849,3.129812002,8.017151833,5.854638577,0.056192659,-0.061119501,0.045806337,Freestyle
1763971366968,1.607378602,7.447660446,6.050850391,0.070573717,0.232094318,-0.101599522,Freestyle
1763971367142,1.884945989,7.653443336,5.845067501,0.063383184,-0.047670547,0.01624527,Freestyle
1763971367269,1.918445587,7.600800991,5.739783287,0.063383184,-0.047670547,0.01624527,Freestyle
1763971367404,2.100300074,7.624729156,5.720640659,-0.077631086,-0.070440561,0.111852683,Freestyle
1763971367544,2.967100143,7.366304398,5.897709846,0.029028434,-0.050333709,0.256861687,Freestyle
1763971367704,3.924827337,7.226922512,5.538786411,0.029028434,-0.050333709,0.256861687,Freestyle
1763971367903,3.666402578,7.174280643,6.563512325,0.099868469,0.507464945,0.205729038,Freestyle
1763971368109,2.665604353,6.235695839,5.303691387,0.033822119,-0.110920578,0.073503189,Freestyle
1763971368309,3.637688637,7.068996429,5.663212776,0.000266316,-0.32184279,0.103463732,Freestyle
1763971368509,3.306880951,7.576872826,6.218348026,-0.027297381,0.169909552,0.287754327,Freestyle
1763971368709,2.603390932,5.747560024,5.308476925,-0.027430538,0.506399691,0.356730163,Freestyle
1763971368908,0.601794899,6.29790926,6.678368092,-0.417716503,0.865793049,-0.045273706,Freestyle
1763971369109,4.274179459,6.824928284,9.714262009,-0.35646385,-0.27816698,0.06644582,Freestyle
1763971369311,2.799602509,1.926222205,12.1034956,-0.696149766,0.549542904,0.108656891,Freestyle
1763971369509,1.104287624,4.804189682,6.692724705,-0.602672935,0.194810092,0.189883247,Freestyle
1763971369710,1.353141189,3.070589542,8.162516594,-0.41372177,-0.011984216,0.061252661,Freestyle
1763971369910,-0.054436713,3.434896946,9.579665184,-0.300138026,-0.023036325,0.09108004,Freestyle
1763971370113,0.194416836,1.926222205,9.555737495,-0.425972313,0.214384302,-0.649544477,Freestyle
1763971370313,-1.308874011,3.602394581,9.105886459,-0.186154827,0.295344353,-1.322125316,Freestyle
1763971370506,-6.585646152,6.327221394,5.964708805,1.565005422,1.06273365,-2.88579917,Freestyle
1763971370705,-0.059222359,5.532206059,6.45284462,2.244510412,-1.011600971,-4.442016125,Freestyle
1763971370905,-2.486740828,0.169292197,9.177671432,-0.458729148,-0.643419266,-1.952894568,Freestyle
1763971371105,-1.643869162,-8.344968796,4.82034111,-3.505516291,-1.322125316,0.211321682,Freestyle
1763971371307,-3.463610888,-4.00139761,7.779664516,-2.096438885,-2.493116379,3.896334887,Freestyle
1763971371505,-0.226719946,3.573680639,8.497511864,0.665123999,-2.609762669,5.250018597,Freestyle
1763971371708,2.038086653,6.216553211,7.865806103,1.201084733,-2.264883757,1.469531178,Freestyle
1763971371907,6.203990936,5.091328144,8.79960537,-0.106792681,-1.999100327,0.305996984,Freestyle
1763971372104,-5.891727448,8.749954224,7.467999458,0.072571084,1.551556468,-1.920803547,Freestyle
1763971372303,-3.856631994,12.89193058,-1.965105653,3.902193785,0.460992843,-3.391533136,Freestyle
1763971372510,-7.931608677,11.40239811,-0.303290278,3.398324251,-2.309890985,-3.05637455,Freestyle
1763971372713,-2.649452925,-0.137587309,6.683153629,-1.094824672,-2.898449183,-1.978993535,Freestyle
1763971372913,-2.688336134,-8.062017441,4.427918434,-3.707516909,-2.936931849,0.494548649,Freestyle
1763971373109,-3.947559118,-1.77009058,8.904889107,-1.845302939,-2.940660238,4.872249603,Freestyle
1763971373307,-3.559323788,2.309672117,6.481558323,0.65806663,-2.326003075,5.181575298,Freestyle
1763971373410,3.153740168,5.795416355,9.527023315,0.706003487,-2.702041149,1.025582552,Freestyle
1763971373606,3.695116282,4.703691006,9.110671997,0.706003487,-2.702041149,1.025582552,Freestyle
1763971373809,3.738187075,3.291327477,9.776474953,-0.042610545,-0.706669271,-0.322508574,Freestyle
1763971374011,-9.444471359,10.98126125,4.097110748,0.403601766,1.178581119,-2.094441414,Freestyle
1763971374211,-7.476374149,15.69332695,0.544367135,4.28888464,0.00066579,-2.894321203,Freestyle
1763971374412,-4.603192329,6.015556335,7.070790768,2.396177292,-3.753988981,-2.79884696,Freestyle
1763971374608,-0.57128638,-3.336193085,5.356333256,-2.19430995,-2.491518497,-1.515870214,Freestyle
1763971374810,-2.032104731,-6.458228111,5.198407173,-3.758782864,-2.297374249,1.641837597,Freestyle
1763971375009,-7.457231998,-0.975673437,6.783652306,-1.638774991,-1.462340713,4.177697659,Freestyle
1763971375209,-0.126221389,5.33599472,9.110671997,0.486692339,-2.734664917,4.891690731,Freestyle
1763971375411,3.263810158,4.856831551,9.31166935,1.071122646,-2.356629372,1.368863821,Freestyle
1763971375611,2.593819857,4.952544689,6.314060688,0.093743198,-1.347425342,-0.327035934,Freestyle
1763971375814,-9.736394882,11.69970608,0.941575706,0.994157314,1.933986187,-2.469680548,Freestyle
1763971376007,-5.632704735,13.7108736,0.055633128,5.377051353,-0.61851871,-2.850645542,Freestyle
1763971376209,-8.582456589,3.626322746,2.498106956,1.254214764,-3.301385164,-2.5078969,Freestyle
1763971376406,-3.516252756,-3.786043644,4.413561344,-2.042376757,-2.114415169,-1.633581758,Freestyle
1763971376612,-1.232303619,-4.604987144,4.355535507,-4.163449764,-3.431480408,2.108822584,Freestyle
1763971376815,0.601794899,1.490728498,6.56829834,-0.967259407,-2.451304913,5.912080288,Freestyle
1763971377011,-0.576072037,6.020341873,9.273384094,1.067793608,-2.579668999,2.667553425,Freestyle
1763971377212,5.950351715,6.442076683,8.559724808,0.404400706,-1.867140889,0.548743904,Freestyle
1763971377412,-4.838287354,6.930212498,6.908079147,0.172839031,-0.264718026,-1.282444239,Freestyle
1763971377617,-3.367897987,13.16471195,-3.080759048,2.715889692,1.953427196,-3.279813528,Freestyle
1763971377811,-4.134199142,8.936594009,-2.036890268,5.192760944,-1.270326853,-2.535194397,Freestyle
1763971378013,-6.006583214,-0.185443759,4.379463673,-0.691089809,-3.029343367,-2.258225679,Freestyle
1763971378212,0.43908295,-6.314659119,4.753342152,-2.643584967,-3.005508184,-0.063915819,Freestyle
1763971378411,-4.540979385,-1.506880045,7.865806103,-2.822948694,-2.310823202,4.293012619,Freestyle
1763971378610,-3.004188776,2.24267292,9.378668785,-0.07230477,-2.552504778,4.537623405,Freestyle
1763971378753,2.938386202,3.544966698,8.310871124,0.812396705,-1.816807151,1.361007452,Freestyle
1763971378885,3.474378586,4.330410957,9.742975235,0.518117607,-1.083239913,0.048735812,Freestyle
1763971378991,3.125026464,2.91266346,9.886545181,0.518117607,-1.083239913,0.048735812,Freestyle
1763971379191,-7.021738052,7.773084164,6.592226505,0.968191504,1.470463276,-2.355164766,Freestyle
1763971379366,-2.702693224,14.04108334,-3.449253798,4.734830379,-0.132625327,-2.22933054,Freestyle
1763971379479,-6.657430649,11.33061314,-0.743569613,2.434793234,-4.361056328,-2.257826328,Freestyle
1763971379592,-1.845464468,8.893523216,1.612164259,2.434793234,-4.361056328,-2.257826328,Freestyle
1763971379794,-4.80957365,0.786640465,4.49970293,-1.963280916,-1.8683393,-1.893772483,Freestyle
1763971379901,-0.044865426,-3.44147706,4.17846632,-3.932154417,-3.435741663,1.269128442,Freestyle
1763971380088,-1.514656782,-8.67039299,4.743771076,-2.108422995,-1.991510391,4.330696106,Freestyle
1763971380193,-6.480361938,-5.347360611,5.945566177,-2.108422995,-1.991510391,4.330696106,Freestyle
1763971380299,3.934398651,1.395015597,4.073182583,0.935434639,-3.359175682,5.512606144,Freestyle
1763971380409,1.109073281,5.833701611,10.08754253,0.935434639,-3.359175682,5.512606144,Freestyle
1763971380520,1.022931695,4.320839405,9.134600639,0.935434639,-3.359175682,5.512606144,Freestyle
1763971380631,2.617748022,4.35912466,7.89930582,0.447543889,-1.52013123,0.305996984,Freestyle
1763971380733,3.330809116,5.484349728,8.684749603,0.447543889,-1.52013123,0.305996984,Freestyle
1763971380835,4.183252335,4.684548378,9.642477036,0.046738442,-0.656735063,-0.229431152,Freestyle
1763971380937,0.716650367,5.570491314,8.636893272,0.046738442,-0.656735063,-0.229431152,Freestyle
1763971381042,-9.894321442,6.341578007,5.581857204,0.435959131,1.368331194,-2.0908463,Freestyle
1763971381147,-8.051250458,11.13440228,0.309870541,0.435959131,1.368331194,-2.0908463,Freestyle
1763971381258,-4.838287354,10.93340492,0.879362345,4.032688618,0.863662481,-2.820551872,Freestyle
1763971381361,-3.875774384,5.522634506,-0.705284476,4.032688618,0.863662481,-2.820551872,Freestyle
1763971381470,-8.577671051,5.081757069,0.58265233,3.776359558,-1.568600655,-2.050632477,Freestyle
1763971381573,-9.296115875,4.770689964,0.405583441,3.776359558,-1.568600655,-2.050632477,Freestyle
1763971381684,-8.692526817,2.462812662,3.306880951,-0.148471117,-0.810665607,-0.691222966,Freestyle
1763971381794,-6.911668301,3.597608805,3.991826296,-0.63995713,-1.786580324,0.900946736,Freestyle
1763971381898,-5.963512421,3.688536167,6.716653347,-0.63995713,-1.786580324,0.900946736,Freestyle
1763971382010,-2.649452925,4.253840446,8.507082939,-0.511326551,-2.128796339,0.639158189,Freestyle
1763971382119,-1.82632184,2.644667149,9.915258408,-0.511326551,-2.128796339,0.639158189,Freestyle
1763971382220,-2.017747641,0.446859628,8.353941917,-0.519715488,-0.915993571,-0.075101085,Freestyle
1763971382330,-2.099103689,1.160519004,7.300501823,-0.519715488,-0.915993571,-0.075101085,Freestyle
1763971382433,-0.509073019,1.873580098,9.00538826,-0.520913899,-0.808668256,-0.653938711,Freestyle
1763971382543,1.57866478,3.027518749,9.503094673,-0.520913899,-0.808668256,-0.653938711,Freestyle
1763971382655,1.310070395,2.625524759,10.27418232,-0.299072772,-1.206810594,-0.247673795,Freestyle
1763971382758,2.565105915,1.380658627,9.105886459,-0.299072772,-1.206810594,-0.247673795,Freestyle
1763971382868,2.511865616,1.418943882,9.00538826,-0.281096429,-0.673646092,-0.410259664,Freestyle
1763971382978,3.383451223,2.419741869,9.077172279,-0.281096429,-0.673646092,-0.410259664,Freestyle
1763971383090,4.408177376,2.840878725,10.87777138,-0.208125889,-0.170974821,-0.480567068,Freestyle
1763971383207,5.773283005,2.357528448,9.637691498,-0.208125889,-0.170974821,-0.480567068,Freestyle
1763971383311,3.867399693,2.438884497,9.671191216,-0.215715885,-0.973251522,-0.508130729,Freestyle
1763971383414,5.088337421,1.844866276,7.727022648,0.249404848,-0.110654257,-0.329699099,Freestyle
1763971383526,5.198407173,1.481157184,7.123433113,0.249404848,-0.110654257,-0.329699099,Freestyle
1763971383637,4.954339504,2.510669231,6.946363926,0.441019148,-0.498676538,-0.596414506,Freestyle
1763971383749,5.399404526,3.750749588,6.975078106,0.441019148,-0.498676538,-0.596414506,Freestyle
1763971383851,4.65762949,3.626322746,6.869793892,0.598278701,-0.367649108,-0.665257156,Freestyle
1763971383960,3.292523861,4.765904427,5.399404526,0.598278701,-0.367649108,-0.665257156,Freestyle
1763971384063,1.91365993,7.097710133,5.255835056,0.846751451,0.425040185,-0.523310781,Freestyle
